DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Year,Month,Hour
2020-02-15,2300,Topanga,BATTERY - SIMPLE ASSAULT,35,M,H,2020,2020-02-01,23
2020-07-05,2050,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,M,H,2020,2020-07-01,20
2020-07-15,2030,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,F,H,2020,2020-07-01,20
2020-07-22,2240,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",18,F,B,2020,2020-07-01,22
2020-07-02,2030,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,M,B,2020,2020-07-01,20
2020-12-14,2315,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,B,2020,2020-12-01,23
2020-07-14,745,Topanga,BATTERY - SIMPLE ASSAULT,30,M,H,2020,2020-07-01,7
2020-11-01,1900,Topanga,BATTERY - SIMPLE ASSAULT,82,F,F,2020,2020-11-01,19
2020-07-31,2040,Southeast,BATTERY - SIMPLE ASSAULT,19,M,H,2020,2020-07-01,20
2020-12-24,2100,Southeast,BATTERY - SIMPLE ASSAULT,28,F,H,2020,2020-12-01,21
2020-01-08,110,Topanga,BATTERY - SIMPLE ASSAULT,66,F,W,2020,2020-01-01,1
2020-11-02,1600,Southeast,BATTERY - SIMPLE ASSAULT,42,F,H,2020,2020-11-01,16
2020-08-09,1800,Southeast,BATTERY - SIMPLE ASSAULT,40,F,H,2020,2020-08-01,18
2020-09-01,1530,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,F,B,2020,2020-09-01,15
2020-11-15,1430,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,F,B,2020,2020-11-01,14
2020-03-24,1530,Southeast,BATTERY - SIMPLE ASSAULT,30,M,H,2020,2020-03-01,15
2020-12-29,1410,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,H,2020,2020-12-01,14
2020-05-27,1945,Southeast,BATTERY - SIMPLE ASSAULT,53,F,B,2020,2020-05-01,19
2020-08-16,2355,Topanga,BATTERY - SIMPLE ASSAULT,18,M,H,2020,2020-08-01,23
2020-05-08,1830,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",15,F,H,2020,2020-05-01,18
2020-12-09,1100,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",65,M,H,2020,2020-12-01,11
2020-05-02,1030,Southeast,BATTERY - SIMPLE ASSAULT,28,F,H,2020,2020-05-01,10
2020-04-06,2040,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,M,H,2020,2020-04-01,20
2020-11-14,2250,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,F,W,2020,2020-11-01,22
2020-12-26,10,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,F,H,2020,2020-12-01,0
2020-05-15,918,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,B,2020,2020-05-01,9
2020-04-10,2100,Southeast,BATTERY - SIMPLE ASSAULT,25,F,H,2020,2020-04-01,21
2020-10-22,1030,Southeast,BATTERY - SIMPLE ASSAULT,30,M,H,2020,2020-10-01,10
2020-09-13,1725,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,M,H,2020,2020-09-01,17
2020-08-31,830,Southeast,BATTERY - SIMPLE ASSAULT,55,M,H,2020,2020-08-01,8
2020-07-08,1000,Southeast,BATTERY - SIMPLE ASSAULT,25,F,B,2020,2020-07-01,10
2020-04-24,125,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,M,H,2020,2020-04-01,1
2020-12-25,1345,Southeast,BATTERY - SIMPLE ASSAULT,35,M,B,2020,2020-12-01,13
2020-07-18,950,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,F,H,2020,2020-07-01,9
2020-04-23,100,Southeast,BATTERY - SIMPLE ASSAULT,28,F,H,2020,2020-04-01,1
2020-02-07,2050,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,B,2020,2020-02-01,20
2020-08-15,1600,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,H,2020,2020-08-01,16
2020-08-24,2240,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,F,H,2020,2020-08-01,22
2020-04-03,1950,Southeast,BATTERY - SIMPLE ASSAULT,14,F,H,2020,2020-04-01,19
2020-08-23,40,Southeast,BATTERY - SIMPLE ASSAULT,34,F,B,2020,2020-08-01,0
2020-11-24,425,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,M,B,2020,2020-11-01,4
2020-10-08,1940,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,M,B,2020,2020-10-01,19
2020-10-06,1715,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,H,2020,2020-10-01,17
2020-08-02,2100,Southeast,BATTERY - SIMPLE ASSAULT,56,M,B,2020,2020-08-01,21
2020-01-19,910,Topanga,BATTERY - SIMPLE ASSAULT,44,M,W,2020,2020-01-01,9
2020-07-30,1940,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,W,2020,2020-07-01,19
2020-07-12,2310,Topanga,BATTERY - SIMPLE ASSAULT,34,M,W,2020,2020-07-01,23
2020-09-22,1035,Topanga,BATTERY - SIMPLE ASSAULT,31,F,O,2020,2020-09-01,10
2020-08-05,2120,Southeast,BATTERY - SIMPLE ASSAULT,64,M,B,2020,2020-08-01,21
2020-07-31,2145,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,F,B,2020,2020-07-01,21
2020-03-17,930,Southeast,BATTERY - SIMPLE ASSAULT,63,F,O,2020,2020-03-01,9
2020-02-03,215,Topanga,BATTERY - SIMPLE ASSAULT,29,M,W,2020,2020-02-01,2
2020-09-16,930,Topanga,BATTERY - SIMPLE ASSAULT,29,F,H,2020,2020-09-01,9
2020-03-26,2245,Southeast,BATTERY - SIMPLE ASSAULT,39,M,H,2020,2020-03-01,22
2020-09-04,1720,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,W,2020,2020-09-01,17
2020-07-06,1750,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,F,H,2020,2020-07-01,17
2020-11-03,1330,Southeast,BATTERY - SIMPLE ASSAULT,34,F,H,2020,2020-11-01,13
2020-08-26,1200,Southwest,BATTERY - SIMPLE ASSAULT,48,M,B,2020,2020-08-01,12
2020-05-01,2300,Southeast,BATTERY - SIMPLE ASSAULT,21,M,O,2020,2020-05-01,23
2020-09-28,1715,Southwest,BATTERY - SIMPLE ASSAULT,42,F,H,2020,2020-09-01,17
2020-08-05,850,Topanga,BATTERY - SIMPLE ASSAULT,52,F,O,2020,2020-08-01,8
2020-06-07,2140,Southeast,BATTERY - SIMPLE ASSAULT,48,M,H,2020,2020-06-01,21
2020-05-10,2210,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,M,B,2020,2020-05-01,22
2020-12-16,100,Topanga,BOMB SCARE,50,M,W,2020,2020-12-01,1
2020-01-19,1800,West LA,BATTERY - SIMPLE ASSAULT,53,M,H,2020,2020-01-01,18
2020-04-22,900,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",67,F,W,2020,2020-04-01,9
2020-09-07,1900,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,F,B,2020,2020-09-01,19
2020-12-15,1105,Topanga,BATTERY - SIMPLE ASSAULT,39,M,H,2020,2020-12-01,11
2020-11-25,2200,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,M,B,2020,2020-11-01,22
2020-10-28,100,Topanga,BATTERY - SIMPLE ASSAULT,15,F,B,2020,2020-10-01,1
2020-12-24,200,Topanga,BATTERY - SIMPLE ASSAULT,59,M,H,2020,2020-12-01,2
2020-07-18,1650,Southeast,BATTERY - SIMPLE ASSAULT,62,F,H,2020,2020-07-01,16
2020-06-13,1937,Topanga,BATTERY - SIMPLE ASSAULT,16,M,H,2020,2020-06-01,19
2020-11-01,1630,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,F,H,2020,2020-11-01,16
2020-03-18,1515,Southeast,BATTERY - SIMPLE ASSAULT,29,M,H,2020,2020-03-01,15
2020-08-19,1900,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,M,O,2020,2020-08-01,19
2020-08-04,1430,Southeast,"BUNCO, ATTEMPT",51,F,B,2020,2020-08-01,14
2020-11-26,1330,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,F,B,2020,2020-11-01,13
2020-05-16,230,Southeast,BATTERY - SIMPLE ASSAULT,34,M,H,2020,2020-05-01,2
2020-03-11,1550,Southeast,BATTERY - SIMPLE ASSAULT,25,F,B,2020,2020-03-01,15
2020-08-11,1822,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,F,B,2020,2020-08-01,18
2020-10-19,1900,Topanga,BATTERY - SIMPLE ASSAULT,60,F,W,2020,2020-10-01,19
2020-06-11,1830,Topanga,BATTERY - SIMPLE ASSAULT,16,M,H,2020,2020-06-01,18
2020-04-11,1930,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,M,W,2020,2020-04-01,19
2020-05-17,1620,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,H,2020,2020-05-01,16
2020-05-03,2100,Southeast,BATTERY - SIMPLE ASSAULT,58,M,B,2020,2020-05-01,21
2020-05-31,1200,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,H,2020,2020-05-01,12
2020-10-18,1930,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,H,2020,2020-10-01,19
2020-08-21,850,Southeast,BATTERY - SIMPLE ASSAULT,63,F,H,2020,2020-08-01,8
2020-10-13,2300,Southeast,BATTERY - SIMPLE ASSAULT,39,M,H,2020,2020-10-01,23
2020-12-31,1505,Harbor,BATTERY - SIMPLE ASSAULT,54,F,H,2020,2020-12-01,15
2020-11-05,1250,Topanga,BATTERY - SIMPLE ASSAULT,29,F,H,2020,2020-11-01,12
2020-09-18,1130,Topanga,BATTERY - SIMPLE ASSAULT,58,M,W,2020,2020-09-01,11
2020-08-16,1720,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,F,B,2020,2020-08-01,17
2020-03-23,850,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",60,M,B,2020,2020-03-01,8
2020-10-25,1050,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",89,F,W,2020,2020-10-01,10
2020-08-28,2130,Topanga,BATTERY - SIMPLE ASSAULT,45,F,H,2020,2020-08-01,21
2020-04-19,1000,Southeast,BATTERY - SIMPLE ASSAULT,47,M,B,2020,2020-04-01,10
2020-05-27,2000,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,M,H,2020,2020-05-01,20
2020-12-28,2230,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,F,W,2020,2020-12-01,22
2020-12-06,1026,Topanga,BATTERY - SIMPLE ASSAULT,54,F,W,2020,2020-12-01,10
2020-08-01,1600,Topanga,BATTERY - SIMPLE ASSAULT,63,M,W,2020,2020-08-01,16
2020-10-22,1600,Southeast,BATTERY - SIMPLE ASSAULT,56,F,H,2020,2020-10-01,16
2020-11-08,1250,Topanga,BATTERY - SIMPLE ASSAULT,52,M,W,2020,2020-11-01,12
2020-07-18,400,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,H,2020,2020-07-01,4
2020-08-08,1300,Southeast,BATTERY - SIMPLE ASSAULT,19,M,H,2020,2020-08-01,13
2020-12-21,1630,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,B,2020,2020-12-01,16
2020-06-28,1410,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,H,2020,2020-06-01,14
2020-12-31,1850,Hollenbeck,BATTERY - SIMPLE ASSAULT,40,M,H,2020,2020-12-01,18
2020-10-30,2215,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",18,M,H,2020,2020-10-01,22
2020-11-12,2015,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,B,2020,2020-11-01,20
2020-08-02,1130,Topanga,BATTERY - SIMPLE ASSAULT,69,F,B,2020,2020-08-01,11
2020-03-25,200,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,F,H,2020,2020-03-01,2
2020-12-12,1800,Southeast,BATTERY - SIMPLE ASSAULT,51,F,B,2020,2020-12-01,18
2020-12-21,800,Southeast,BATTERY - SIMPLE ASSAULT,69,F,H,2020,2020-12-01,8
2020-08-05,850,Topanga,BATTERY - SIMPLE ASSAULT,58,M,W,2020,2020-08-01,8
2020-02-23,2020,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,F,H,2020,2020-02-01,20
2020-03-04,1950,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,H,2020,2020-03-01,19
2020-11-02,1800,Southeast,BATTERY - SIMPLE ASSAULT,58,F,B,2020,2020-11-01,18
2020-07-07,2250,Southeast,BATTERY - SIMPLE ASSAULT,21,F,H,2020,2020-07-01,22
2020-10-03,1300,Southeast,BATTERY - SIMPLE ASSAULT,65,M,B,2020,2020-10-01,13
2020-12-31,1235,Southeast,BATTERY - SIMPLE ASSAULT,55,M,B,2020,2020-12-01,12
2020-09-23,1815,Southeast,BATTERY - SIMPLE ASSAULT,39,F,H,2020,2020-09-01,18
2020-02-28,1700,Southeast,BATTERY - SIMPLE ASSAULT,26,F,H,2020,2020-02-01,17
2020-04-22,2000,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,F,H,2020,2020-04-01,20
2020-08-10,2030,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,F,B,2020,2020-08-01,20
2020-06-17,1720,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,M,B,2020,2020-06-01,17
2020-02-27,100,Topanga,BATTERY - SIMPLE ASSAULT,65,M,O,2020,2020-02-01,1
2020-09-29,1545,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,H,2020,2020-09-01,15
2020-08-30,1545,Southeast,BATTERY - SIMPLE ASSAULT,33,M,H,2020,2020-08-01,15
2020-12-30,1700,Wilshire,BATTERY - SIMPLE ASSAULT,56,F,O,2020,2020-12-01,17
2020-11-13,1845,Southeast,BATTERY - SIMPLE ASSAULT,29,F,W,2020,2020-11-01,18
2020-02-19,1600,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",15,M,H,2020,2020-02-01,16
2020-09-27,400,Southeast,BATTERY - SIMPLE ASSAULT,20,F,H,2020,2020-09-01,4
2020-10-31,2020,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,M,H,2020,2020-10-01,20
2020-07-05,600,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,F,W,2020,2020-07-01,6
2020-09-02,2300,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,H,2020,2020-09-01,23
2020-02-21,500,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44,M,B,2020,2020-02-01,5
2020-05-07,1435,Southeast,BATTERY - SIMPLE ASSAULT,59,F,B,2020,2020-05-01,14
2020-11-01,1035,Southeast,BATTERY - SIMPLE ASSAULT,27,F,B,2020,2020-11-01,10
2020-11-14,2300,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,H,2020,2020-11-01,23
2020-12-27,1710,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,B,2020,2020-12-01,17
2020-05-11,2120,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,M,H,2020,2020-05-01,21
2020-10-08,230,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,B,2020,2020-10-01,2
2020-09-27,1350,Southeast,BATTERY - SIMPLE ASSAULT,35,F,H,2020,2020-09-01,13
2020-05-10,1400,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,F,H,2020,2020-05-01,14
2020-12-07,1945,Topanga,BATTERY - SIMPLE ASSAULT,47,M,H,2020,2020-12-01,19
2020-12-09,1100,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,M,H,2020,2020-12-01,11
2020-06-19,1330,Southeast,BATTERY - SIMPLE ASSAULT,29,F,B,2020,2020-06-01,13
2020-06-08,150,Topanga,BATTERY - SIMPLE ASSAULT,27,F,H,2020,2020-06-01,1
2020-06-06,1750,Topanga,BATTERY - SIMPLE ASSAULT,20,F,H,2020,2020-06-01,17
2020-07-26,1020,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,B,2020,2020-07-01,10
2020-08-13,2250,Southeast,BATTERY - SIMPLE ASSAULT,27,M,H,2020,2020-08-01,22
2020-09-20,1835,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,X,X,2020,2020-09-01,18
2020-06-20,1330,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,M,W,2020,2020-06-01,13
2020-03-02,2250,Southeast,BATTERY - SIMPLE ASSAULT,29,F,B,2020,2020-03-01,22
2020-05-27,2215,Southeast,BATTERY - SIMPLE ASSAULT,12,F,B,2020,2020-05-01,22
2020-09-11,2030,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,X,2020,2020-09-01,20
2020-07-03,1930,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,M,B,2020,2020-07-01,19
2020-10-12,1725,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,B,2020,2020-10-01,17
2020-09-13,1610,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",15,M,H,2020,2020-09-01,16
2020-05-16,250,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,F,B,2020,2020-05-01,2
2020-12-12,1650,Topanga,BATTERY - SIMPLE ASSAULT,54,M,W,2020,2020-12-01,16
2020-03-23,2300,Southeast,BATTERY - SIMPLE ASSAULT,29,M,W,2020,2020-03-01,23
2020-04-15,1900,Southeast,BATTERY - SIMPLE ASSAULT,19,F,A,2020,2020-04-01,19
2020-03-15,1422,Southeast,BATTERY - SIMPLE ASSAULT,24,M,H,2020,2020-03-01,14
2020-10-17,2000,Southeast,BATTERY - SIMPLE ASSAULT,52,F,B,2020,2020-10-01,20
2020-02-11,800,Topanga,BATTERY - SIMPLE ASSAULT,38,M,H,2020,2020-02-01,8
2020-10-02,1330,Southeast,BATTERY - SIMPLE ASSAULT,55,F,B,2020,2020-10-01,13
2020-04-12,1930,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,F,W,2020,2020-04-01,19
2020-08-10,2150,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",18,F,B,2020,2020-08-01,21
2020-10-01,1330,Southeast,BATTERY - SIMPLE ASSAULT,54,F,H,2020,2020-10-01,13
2020-09-06,1700,Topanga,BATTERY - SIMPLE ASSAULT,91,F,O,2020,2020-09-01,17
2020-10-26,1350,Topanga,BATTERY - SIMPLE ASSAULT,30,M,B,2020,2020-10-01,13
2020-02-21,1245,Topanga,BATTERY - SIMPLE ASSAULT,13,M,H,2020,2020-02-01,12
2020-10-16,1015,Southeast,BATTERY - SIMPLE ASSAULT,64,F,B,2020,2020-10-01,10
2020-12-14,2100,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,B,2020,2020-12-01,21
2020-07-15,1,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",66,M,B,2020,2020-07-01,0
2020-12-06,215,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,F,H,2020,2020-12-01,2
2020-04-11,530,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,M,W,2020,2020-04-01,5
2020-11-20,855,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,M,B,2020,2020-11-01,8
2020-12-16,1700,Southeast,BATTERY - SIMPLE ASSAULT,36,F,H,2020,2020-12-01,17
2020-11-26,1250,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,H,2020,2020-11-01,12
2020-06-08,1805,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",50,F,H,2020,2020-06-01,18
2020-07-10,1345,Southeast,BATTERY - SIMPLE ASSAULT,37,F,H,2020,2020-07-01,13
2020-01-19,1050,Topanga,BATTERY - SIMPLE ASSAULT,24,M,H,2020,2020-01-01,10
2020-09-27,2350,Southeast,BATTERY - SIMPLE ASSAULT,37,F,B,2020,2020-09-01,23
2020-03-01,2030,Southeast,BATTERY - SIMPLE ASSAULT,20,F,B,2020,2020-03-01,20
2020-11-02,2045,Topanga,BATTERY - SIMPLE ASSAULT,22,M,H,2020,2020-11-01,20
2020-03-18,2000,Southeast,BATTERY - SIMPLE ASSAULT,62,M,B,2020,2020-03-01,20
2020-07-11,1300,Southeast,BATTERY - SIMPLE ASSAULT,54,F,B,2020,2020-07-01,13
2020-11-17,1015,Topanga,BATTERY - SIMPLE ASSAULT,18,F,H,2020,2020-11-01,10
2020-12-05,1415,West Valley,BATTERY - SIMPLE ASSAULT,57,F,B,2020,2020-12-01,14
2020-11-18,1100,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,H,2020,2020-11-01,11
2020-09-27,215,Southeast,BATTERY - SIMPLE ASSAULT,23,F,H,2020,2020-09-01,2
2020-06-27,2200,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,M,B,2020,2020-06-01,22
2020-03-22,1310,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,F,O,2020,2020-03-01,13
2020-08-29,2330,Topanga,BATTERY - SIMPLE ASSAULT,35,F,B,2020,2020-08-01,23
2020-09-24,1700,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,H,2020,2020-09-01,17
2020-05-08,1830,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,F,H,2020,2020-05-01,18
2020-11-26,1900,Topanga,BATTERY - SIMPLE ASSAULT,48,F,W,2020,2020-11-01,19
2020-12-06,1315,Topanga,BATTERY - SIMPLE ASSAULT,26,F,H,2020,2020-12-01,13
2020-11-03,2120,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",14,M,H,2020,2020-11-01,21
2020-08-17,2025,Topanga,BATTERY - SIMPLE ASSAULT,71,M,W,2020,2020-08-01,20
2020-05-03,1730,Southeast,BATTERY - SIMPLE ASSAULT,20,F,B,2020,2020-05-01,17
2020-08-26,1625,Topanga,BATTERY - SIMPLE ASSAULT,93,F,W,2020,2020-08-01,16
2020-02-17,940,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,F,H,2020,2020-02-01,9
2020-10-05,1605,Topanga,BATTERY - SIMPLE ASSAULT,35,F,H,2020,2020-10-01,16
2020-08-15,15,Southeast,BATTERY - SIMPLE ASSAULT,65,F,H,2020,2020-08-01,0
2020-06-15,100,Southeast,BATTERY - SIMPLE ASSAULT,25,F,B,2020,2020-06-01,1
2020-12-31,2315,Hollenbeck,BATTERY - SIMPLE ASSAULT,54,M,W,2020,2020-12-01,23
2020-08-09,340,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,O,2020,2020-08-01,3
2020-02-04,1115,Topanga,BATTERY - SIMPLE ASSAULT,83,F,H,2020,2020-02-01,11
2020-02-18,1700,Topanga,BATTERY - SIMPLE ASSAULT,37,M,H,2020,2020-02-01,17
2020-05-25,2030,Topanga,BATTERY - SIMPLE ASSAULT,71,M,W,2020,2020-05-01,20
2020-04-02,1325,Topanga,BATTERY - SIMPLE ASSAULT,42,F,W,2020,2020-04-01,13
2020-07-04,730,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,H,2020,2020-07-01,7
2020-03-29,2245,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,F,B,2020,2020-03-01,22
2020-02-22,125,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,M,H,2020,2020-02-01,1
2020-07-20,1100,Southeast,BATTERY - SIMPLE ASSAULT,9,M,B,2020,2020-07-01,11
2020-04-07,830,Topanga,BATTERY - SIMPLE ASSAULT,57,F,B,2020,2020-04-01,8
2020-06-03,1100,Southeast,BATTERY - SIMPLE ASSAULT,32,F,B,2020,2020-06-01,11
2020-10-24,2350,Southeast,BATTERY - SIMPLE ASSAULT,29,F,H,2020,2020-10-01,23
2020-05-17,2330,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,O,2020,2020-05-01,23
2020-07-20,1830,Topanga,BATTERY - SIMPLE ASSAULT,76,F,W,2020,2020-07-01,18
2020-04-17,1855,Southeast,BATTERY - SIMPLE ASSAULT,63,F,B,2020,2020-04-01,18
2020-02-05,1420,Topanga,BATTERY - SIMPLE ASSAULT,37,M,H,2020,2020-02-01,14
2020-11-19,430,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,H,2020,2020-11-01,4
2020-04-16,1930,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,X,2020,2020-04-01,19
2020-12-31,1230,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,F,H,2020,2020-12-01,12
2020-02-11,925,Southeast,BATTERY - SIMPLE ASSAULT,44,F,H,2020,2020-02-01,9
2020-12-03,2045,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,B,2020,2020-12-01,20
2020-08-13,1610,Southeast,BATTERY - SIMPLE ASSAULT,49,F,H,2020,2020-08-01,16
2020-10-06,1430,Southeast,BATTERY - SIMPLE ASSAULT,43,F,H,2020,2020-10-01,14
2020-03-20,1320,Devonshire,BATTERY - SIMPLE ASSAULT,21,F,W,2020,2020-03-01,13
2020-08-27,930,Southeast,BATTERY - SIMPLE ASSAULT,20,F,B,2020,2020-08-01,9
